ID_INGREDIENT;ID_COCKTAIL;Quantite;Ordre
571;1370;2;1
16;668;1;7
140;668;1;6
235;71;1;2
43;71;2;1
17;1281;1;2
67;1281;4;1
167;76;20;2
235;76;2;1
438;536;1;11
651;536;1;10
136;1504;2;5
680;996;2;3
593;996;2;2
21;1510;1;1
859;1504;1;4
133;1509;8;3
595;996;2;1
46;1509;2;1
2;739;2;2
162;362;5;6
136;1269;2;3
132;1269;5;2
234;1269;3;1
162;785;15;6
405;785;1;5
108;785;2;4
171;783;5;6
233;783;1;5
646;783;2;4
275;783;4;3
275;785;3;3
1;1303;2;3
132;728;3;3
636;77;1;4
175;77;15;3
275;77;4;2
53;77;4;1
181;1228;25;3
461;1228;1;2
62;1228;2;1
23;657;5;6
461;657;1;5
84;657;4;4
133;657;3;3
646;657;2;2
48;657;2;1
62;979;2;2
21;979;1;1
76;1080;3;5
275;1080;4;4
438;1126;1;10
651;1126;1;9
15;1212;1;8
38;1081;2;2
275;1083;4;2
57;1083;2;1
416;1139;3;2
52;1139;2;1
76;1078;5;3
116;1078;3;2
438;1084;1;9
651;1084;1;8
84;1122;3;2
62;1122;2;1
132;1063;2;2
48;1063;2;1
123;1225;3;2
76;1225;5;1
123;1226;3;2
136;1226;2;1
102;1094;2;2
49;1094;2;1
275;1114;4;2
44;1114;2;1
67;1117;2;1
121;1098;2;2
48;1098;2;1
27;1099;4;2
277;1099;10;1
102;1119;2;2
44;1119;2;1
97;1070;2;3
275;1070;4;2
101;1049;2;2
55;1049;2;1
23;148;5;8
462;148;1;7
225;947;2;3
101;947;2;2
651;1261;1;8
275;1086;4;5
76;1086;3;3
44;1076;2;2
21;1076;1;1
132;708;4;3
133;708;3;2
23;1267;5;5
461;1267;1;4
133;1125;2;2
48;1125;2;1
33;623;2;2
21;623;1;1
21;1075;1;1
97;1062;4;2
48;1062;3;1
275;1077;4;2
132;1077;4;1
133;741;3;2
68;741;2;1
380;1120;3;2
48;1120;2;1
108;1145;2;2
55;1145;2;1
76;762;4;2
68;762;2;1
2;664;3;2
133;664;3;1
118;846;5;2
76;846;5;1
49;1258;2;1
438;1258;1;11
438;581;1;8
651;581;1;7
882;1518;1;6
130;545;2;7
76;545;3;5
27;545;3;4
109;545;2;3
133;545;2;2
49;545;2;1
438;540;1;10
651;540;1;9
98;540;2;8
592;540;1;7
76;540;4;6
139;540;2;5
818;1069;1;8
23;1271;15;7
592;1271;1;6
571;1271;2;5
76;1271;4;4
133;1271;2;3
139;1271;2;2
23;1272;10;8
592;1272;1;7
131;1272;2;6
96;1272;2;5
102;1272;2;4
275;1272;3;3
413;1272;4;2
38;1272;2;1
154;1564;1;6
76;764;40;2
13;765;20;3
103;765;25;2
76;841;40;2
426;841;30;1
446;480;1;7
446;481;1;8
405;1273;1;5
617;1023;1;14
448;391;1;6
15;369;4;2
771;1018;1;4
772;1018;1;3
711;1018;1;2
275;1563;4;4
133;1563;3;3
132;1563;4;2
134;130;1;6
17;130;1;5
139;130;2;4
98;618;2;8
154;618;1;7
275;618;3;6
133;618;2;5
98;612;2;6
76;1239;20;5
459;1479;5;7
98;1275;2;6
411;1275;1;5
275;1275;3;4
139;1275;2;3
133;1275;2;2
76;1275;4;1
13;1479;3;5
98;1276;2;6
154;1276;1;5
275;1276;3;4
139;1276;2;3
133;1276;2;2
76;1276;4;1
658;1277;1;8
98;1277;2;7
23;1277;10;6
460;1277;1;5
275;1277;3;4
139;1277;2;3
133;1277;2;2
76;1277;4;1
658;1278;1;10
136;1278;1;9
154;1278;1;8
139;1278;2;7
27;1278;2;6
76;1278;2;5
18;1278;2;4
132;1278;2;3
571;1278;2;2
35;1278;2;1
134;1279;1;8
23;1279;15;7
411;1279;1;6
76;1279;2;5
133;1279;2;4
103;1279;2;3
102;1279;2;2
49;1279;2;1
133;1479;3;3
646;1280;2;8
411;1280;1;7
76;1280;3;6
130;1280;3;5
136;1280;2;4
102;1280;2;3
44;1280;2;2
21;1280;1;1
137;864;20;4
136;864;20;3
76;864;40;2
571;864;20;1
646;1211;1;12
122;731;3;4
275;731;4;3
68;731;2;2
76;729;5;2
275;729;4;1
53;65;2;3
55;65;2;2
162;65;60;1
102;327;2;3
109;327;3;2
27;327;5;1
162;1282;5;6
154;1282;1;5
275;1282;3;4
133;1282;3;3
132;1282;4;2
275;1331;3;4
21;1564;1;1
121;1282;3;1
98;1283;2;6
154;1283;1;5
275;1283;3;4
27;1283;3;3
133;1283;3;2
132;1283;4;1
154;1284;1;8
139;1284;2;7
275;1284;4;6
27;1284;2;5
76;1284;2;4
133;1284;2;3
132;1284;2;2
7;1285;1;9
154;1285;1;8
139;1285;2;7
275;1285;3;6
27;1285;2;5
76;1285;2;4
133;1285;2;3
132;1285;2;2
35;1285;2;1
868;1286;1;9
547;1286;1;8
139;1286;2;7
275;1286;4;6
27;1286;2;5
76;1286;2;4
133;1286;2;3
132;1286;2;2
38;1286;2;1
11;854;1;4
146;854;1;3
458;854;2;2
680;854;5;1
133;1520;3;2
682;1037;1;6
27;1371;8;4
275;1371;4;3
27;1037;1;5
413;1448;1;6
255;1448;1;5
269;1448;1;4
483;1212;1;9
136;1037;1;4
76;1037;1;3
275;1378;2;4
467;1037;1;2
835;1031;1;8
810;1031;1;7
811;1031;1;6
593;1031;1;5
68;1563;2;1
133;1562;3;3
466;1037;1;1
76;1544;8;2
32;1544;2;1
840;1019;1;2
842;1019;1;1
689;1046;1;7
688;1046;1;6
687;1046;1;5
686;1046;1;4
685;1046;1;3
684;1046;1;2
683;1046;1;1
878;1287;1;6
275;1287;2;5
27;1287;1;4
76;1287;1;3
18;1287;1;2
132;1287;1;1
739;1451;1;3
168;1450;25;3
739;1450;1;2
106;698;2;1
55;694;1;1
67;1303;2;1
171;145;5;10
275;1394;45;3
64;1394;45;2
271;1394;40;1
21;155;1;1
416;1054;3;1
233;1032;1;1
76;779;3;4
136;779;2;3
102;779;2;2
216;1393;2;1
109;1074;2;2
308;855;20;5
67;329;2;1
1;420;3;1
13;717;3;4
133;1290;30;3
132;1290;40;2
275;1290;30;1
275;1291;20;5
133;1291;20;4
27;1291;20;3
76;1291;20;2
132;1291;20;1
102;715;10;3
380;1031;1;2
270;1031;1;1
458;1450;4;1
46;1451;2;2
103;1518;2;2
49;1518;2;1
44;779;2;1
105;1211;1;7
571;1211;1;6
714;494;4;1
61;1294;1;4
53;1294;2;3
703;1294;1;2
21;1294;1;1
446;1295;1;5
651;1295;1;4
703;1295;1;3
868;1295;1;2
35;1295;2;1
235;1296;1;3
703;1296;1;2
154;1296;1;1
446;1296;1;5
651;1296;1;4
169;1297;5;7
23;1297;15;6
592;1297;1;5
704;1297;4;4
76;1297;4;3
136;1297;2;2
21;1297;1;1
233;1298;1;5
154;1298;1;4
704;1298;2;3
76;1298;4;2
136;1298;2;1
651;1370;1;7
159;1299;1;6
133;1299;2;5
704;1299;2;4
76;1299;4;3
116;1299;3;2
48;1299;2;1
448;103;1;6
16;103;1;5
168;1301;25;6
76;1301;6;5
275;1301;3;4
96;1301;2;3
133;1301;2;2
218;1301;2;1
168;1302;25;6
76;1302;4;5
133;1302;2;4
103;1302;2;3
102;1302;2;2
49;1302;2;1
103;1303;2;9
166;1303;15;8
167;1303;5;7
76;1303;3;6
102;1303;2;5
133;1303;3;4
134;1304;2;6
460;1304;1;5
571;1304;2;4
76;1304;4;3
137;1304;2;2
136;1304;2;1
98;1305;2;6
154;1305;1;5
571;1305;2;4
76;1305;4;3
137;1305;2;2
136;1305;2;1
162;1306;20;6
109;1306;2;5
102;1306;2;4
27;1306;4;3
136;1306;2;2
43;1306;2;1
177;1307;20;6
168;1307;10;5
96;1307;2;4
109;1307;2;3
225;1307;6;2
166;1308;15;4
1;1308;4;3
27;1308;5;2
55;1308;2;1
108;1309;4;4
1;1309;4;3
27;1309;6;2
55;1309;2;1
171;1310;5;3
154;1310;1;2
235;1310;2;1
308;1311;20;3
40;1311;1;2
67;1311;2;1
23;1312;15;9
154;1312;1;8
275;1312;4;7
139;1312;2;6
113;1312;2;5
133;1312;2;4
76;1312;3;3
27;1312;3;2
132;1312;3;1
83;914;1;3
92;1072;1;3
119;1072;1;2
132;1072;2;1
794;1420;15;2
76;1313;50;2
21;1420;1;1
172;1089;25;5
133;1313;50;1
102;660;2;5
23;1314;10;8
868;1314;1;7
17;1314;1;6
76;1314;4;5
109;1314;2;4
132;1314;2;3
133;1314;2;2
67;1314;2;1
23;1315;10;7
17;1315;1;6
275;1315;3;5
133;1315;2;4
27;1315;2;3
277;1315;5;2
38;1315;3;1
181;1316;5;8
461;1316;1;7
275;1316;3;6
133;1316;2;5
101;1316;2;4
130;1316;2;3
28;1316;4;2
47;1316;2;1
169;1317;5;9
136;1317;2;8
154;1317;1;7
102;1317;2;6
139;1317;2;5
116;1317;2;4
76;1317;4;3
275;1317;4;2
62;1317;2;1
98;527;2;6
23;527;10;5
154;527;1;4
438;1454;1;7
154;1454;1;6
459;1455;5;6
23;1455;10;5
237;1455;1;4
136;1319;20;5
139;1319;20;4
27;1319;20;3
571;1319;20;2
35;1319;20;1
76;1320;40;4
123;1320;20;3
97;1320;20;2
44;1320;20;1
868;1085;1;6
162;1321;5;7
154;1321;1;6
737;1009;1;3
574;1009;1;2
707;1009;1;1
109;1321;2;4
133;1321;2;3
132;1321;4;2
133;647;2;4
101;647;2;3
103;647;2;2
49;647;2;1
682;1448;1;7
171;536;5;9
2;1322;3;4
275;1322;4;3
133;1322;3;2
132;1322;4;1
61;341;2;2
21;341;1;1
275;340;4;2
219;340;4;1
21;339;1;1
133;1323;3;2
132;1323;4;1
710;1324;1;4
275;1324;3;3
133;1324;3;2
132;1324;4;1
233;1325;1;7
275;1325;3;6
646;1325;2;5
136;1325;2;4
133;1325;3;3
76;1325;3;2
21;1325;1;1
134;1326;1;5
12;1326;3;4
154;1326;1;3
275;1326;3;2
76;1326;5;1
825;1463;1;1
134;1327;1;8
592;1327;1;7
108;1327;2;6
76;1327;4;5
133;1327;2;4
103;1327;2;3
102;1327;2;2
49;1327;2;1
76;1353;4;3
154;1329;1;5
119;1329;4;4
43;1329;2;3
275;1329;3;2
636;1330;1;6
131;1330;2;5
275;1330;4;4
133;1330;3;3
132;1330;4;2
235;1330;2;1
133;1331;2;3
27;1331;2;2
448;1332;1;7
16;1332;1;6
140;1332;1;5
271;1332;2;4
637;1332;2;3
102;1332;2;2
277;1332;5;1
891;1333;1;4
76;1333;4;3
154;1333;1;2
116;1333;6;1
166;1334;5;5
154;1334;1;4
101;1334;2;3
76;1334;8;2
32;1334;2;1
98;1335;2;6
662;1335;1;5
275;1335;3;4
133;1335;2;3
27;1335;2;2
277;1335;5;1
103;1336;2;6
23;1336;10;5
17;1336;1;4
130;1336;2;3
277;1336;5;2
30;1336;2;1
98;1337;2;6
23;1337;10;5
460;1337;1;4
27;1337;2;3
133;1337;2;2
277;1337;5;1
154;1338;1;4
416;1338;2;3
116;1338;2;2
680;1338;4;1
714;1339;4;2
62;1339;2;1
891;1339;1;6
23;1339;15;5
17;1339;1;4
133;1339;3;3
98;1340;2;5
166;1340;25;4
130;1340;2;3
109;1340;2;2
714;1340;6;1
546;1341;1;5
17;1341;1;4
133;1341;2;3
714;1341;4;2
136;1341;2;1
7;1342;1;7
154;1342;1;6
275;1342;4;5
108;1342;2;4
27;1342;8;3
55;1342;2;2
38;1342;2;1
405;1343;1;3
638;1344;2;7
651;1344;1;6
438;1344;1;5
154;1344;1;4
131;1344;4;3
139;1344;4;2
651;1346;1;6
891;1345;1;5
76;1345;10;4
159;1345;1;3
438;1346;1;5
17;1345;1;2
154;1346;1;4
714;1346;3;3
595;1346;3;2
116;1346;2;1
139;1347;2;4
133;1347;2;3
714;1347;4;2
116;1347;2;1
233;1348;1;8
154;1348;1;7
171;1348;5;6
110;1348;2;5
43;1348;2;4
275;1348;4;3
133;1348;4;2
132;1348;6;1
233;1349;1;8
438;1352;1;9
154;1349;1;7
275;1349;3;6
133;1349;2;5
136;1349;2;4
76;1349;4;3
123;1349;2;2
60;1349;2;1
171;1350;5;8
154;1350;1;7
275;1350;3;6
60;1350;2;5
123;1350;2;4
133;1350;2;3
76;1350;4;2
136;1350;2;1
171;1351;5;7
154;1351;1;6
275;1351;3;5
43;1351;2;4
110;1351;2;3
133;1351;3;2
132;1351;4;1
130;987;2;5
646;987;2;4
109;987;2;3
571;987;2;2
102;987;2;1
739;221;1;8
275;1379;3;4
166;1391;25;6
32;1391;2;5
133;1391;3;4
132;1391;4;3
275;1391;4;2
387;486;1;8
311;927;8;1
271;1050;10;1
448;487;1;5
35;1410;2;1
98;818;2;6
133;1379;3;3
416;1379;4;2
109;221;2;7
739;1380;1;6
275;1380;4;5
64;1380;2;4
133;1380;3;3
271;1380;4;2
23;1381;5;8
739;1381;1;7
137;1381;2;6
76;1381;5;5
133;1381;2;4
136;1381;2;3
35;1381;1;2
53;1381;2;1
158;780;1;6
275;780;3;5
133;780;2;4
98;784;2;7
7;784;1;6
739;784;1;5
275;784;3;4
133;784;2;3
98;780;2;3
61;794;2;2
21;794;1;1
166;1382;20;4
175;1382;10;3
877;1382;1;2
35;1382;2;1
168;1383;25;4
739;1383;1;3
49;1383;2;2
40;1383;2;1
130;1384;3;5
877;1384;1;4
27;1384;3;3
76;1384;4;2
47;1384;2;1
169;1385;5;6
877;1385;1;5
27;1385;4;4
133;1385;3;3
139;1385;3;2
35;1385;2;1
470;1520;2;4
868;1386;1;4
27;1386;9;3
275;1386;4;2
38;1386;2;1
868;844;1;5
233;844;1;4
27;844;9;3
171;1387;5;7
23;1387;15;6
154;1387;1;5
76;1387;6;4
27;1387;9;3
275;1387;4;2
38;1387;2;1
132;470;4;2
38;470;2;1
468;1073;1;8
275;1073;2;7
27;1073;2;6
76;1073;2;5
132;1073;2;4
83;1388;25;4
102;1388;25;3
766;1178;1;6
13;1388;25;2
271;1388;25;1
11;1147;2;4
387;839;1;5
11;1148;1;4
467;1149;4;3
16;1150;1;4
412;1151;3;3
209;1167;2;1
140;1095;1;1
387;493;1;7
387;494;1;6
448;497;1;6
225;498;8;5
216;482;2;1
27;480;4;1
132;481;4;1
843;1021;1;3
840;1021;1;2
754;1021;1;1
438;1389;1;10
651;1389;1;9
868;1389;1;8
275;1389;3;7
27;1389;2;6
76;1389;2;5
18;1389;2;4
132;1389;2;3
96;1389;2;2
130;1389;2;1
154;1390;1;5
161;1390;25;4
275;1390;3;3
133;1390;3;2
132;1390;4;1
739;1069;1;5
76;1392;70;2
759;1392;2;1
64;1163;2;1
225;1380;3;1
47;465;2;1
271;1373;4;1
21;880;1;1
763;1395;1;8
448;1395;1;7
16;1395;1;6
143;1395;1;5
76;1395;6;4
209;1395;2;3
97;1395;2;2
637;1395;2;1
763;1396;1;9
448;1396;1;8
16;1396;1;7
143;1396;1;6
271;1396;2;5
13;1396;2;4
102;1396;2;3
106;1396;2;2
83;1396;2;1
760;1397;70;1
761;1397;2;2
76;1397;70;3
763;1398;1;5
448;1398;1;4
16;1398;1;3
140;1398;1;2
422;1398;2;1
763;1399;1;9
448;1399;1;8
16;1399;1;7
140;1399;1;6
102;1399;2;5
76;1399;2;4
132;1399;2;3
83;1399;3;2
422;1399;2;1
350;1400;1;3
23;1400;25;2
764;1400;6;1
862;1401;1;6
27;1401;2;5
102;1401;2;4
277;1401;5;3
275;1401;3;2
47;1401;2;1
862;1402;1;5
133;1402;4;4
132;1402;6;3
275;1402;3;2
47;1402;2;1
76;1403;8;2
68;1403;2;1
862;1403;1;4
133;1403;2;3
862;1404;1;5
76;1404;6;4
108;1404;2;3
109;1404;2;2
35;1404;2;1
36;47;4;4
176;1405;20;5
133;1405;3;4
275;1405;4;3
27;1405;3;2
28;1405;3;1
50;817;4;5
1;817;10;4
275;817;4;3
133;817;3;2
154;1409;1;5
133;1409;5;4
76;1409;5;3
131;1409;5;2
154;1563;1;5
177;1475;25;4
166;1471;25;5
76;1475;10;3
166;1492;20;6
895;143;1;6
103;1475;3;2
23;1410;10;5
17;1410;1;4
136;1410;2;3
783;1410;8;2
766;1411;1;9
448;1411;1;8
16;1411;1;7
140;1411;1;6
83;1411;2;5
102;1411;2;4
13;1411;2;3
271;1411;4;2
422;1411;2;1
154;1412;1;2
796;1412;10;1
766;1008;1;1
767;1008;1;2
23;1413;15;5
17;1413;1;4
133;1413;3;3
76;1413;4;2
68;1413;2;1
171;1414;25;3
788;1414;8;2
44;1414;2;1
171;1415;3;5
23;1415;10;4
17;1415;1;3
136;1415;2;2
802;1415;8;1
91;1416;2;4
180;1416;25;3
275;1416;3;2
804;1416;8;1
103;1417;2;5
98;1417;2;4
181;1417;25;3
130;1417;3;2
792;1417;6;1
23;1418;15;3
17;1418;1;2
787;1418;10;1
154;1419;1;2
790;1419;10;1
636;1420;1;3
168;1421;20;3
225;1421;4;2
806;1421;10;1
134;1422;2;4
17;1422;1;3
801;1422;6;2
136;1422;2;1
166;1423;20;3
793;1423;10;2
67;1423;2;1
448;1424;1;4
16;1424;1;3
140;1424;1;2
795;1424;10;1
868;1425;1;2
791;1425;15;1
175;1426;20;3
788;1426;10;2
44;1426;2;1
171;1427;5;5
23;1427;10;4
136;1427;2;3
462;1427;1;2
799;1427;10;1
438;1428;1;7
651;1428;1;6
23;1428;10;5
592;1428;1;4
102;1428;2;3
130;1428;3;2
792;1428;5;1
154;1429;1;3
792;1429;5;2
803;1429;10;1
98;1430;2;3
154;1430;1;2
800;1430;15;1
438;1431;1;5
651;1431;1;4
134;1431;2;3
411;1431;1;2
805;1431;10;1
7;1432;1;3
154;1432;1;2
800;1432;15;1
98;1433;2;4
7;1433;1;3
158;1433;1;2
800;1433;15;1
7;1434;1;4
154;1434;1;3
791;1434;15;2
55;1434;2;1
171;1435;5;4
233;1435;1;3
646;1435;2;2
784;1435;10;1
98;1436;2;4
7;1436;1;3
739;1436;1;2
800;1436;15;1
868;1437;1;3
233;1437;1;2
791;1437;15;1
98;1438;2;4
7;1438;1;3
154;1438;1;2
799;1438;15;1
171;1439;5;6
233;1439;1;5
154;1439;1;4
110;1439;2;3
43;1439;2;2
784;1439;15;1
891;1440;1;6
172;1440;5;5
411;1440;1;4
139;1440;3;3
76;1440;6;2
47;1440;2;1
415;852;5;3
105;852;2;2
216;852;1;1
139;1441;2;4
154;1441;1;3
275;1441;2;2
886;1441;6;1
76;1442;5;5
628;1442;5;4
646;1442;5;3
1;1442;8;2
68;1442;2;1
16;1443;1;4
11;1443;2;3
64;1443;25;2
225;1443;50;1
91;1444;2;6
275;1444;3;5
237;1444;1;4
108;1444;2;3
27;1444;6;2
55;1444;2;1
91;1445;8;5
350;1445;1;4
275;1445;3;3
64;1445;2;2
21;1445;1;1
68;1446;3;6
154;1446;1;5
275;1446;4;4
27;1446;5;3
76;1446;5;2
21;1446;1;1
166;1003;50;5
350;1135;2;5
413;1135;35;4
275;1135;12;3
365;869;10;5
350;869;4;4
413;869;50;3
275;869;25;2
64;869;25;1
21;1135;1;2
413;1255;20;2
21;1255;1;1
592;1069;1;4
136;1447;2;6
169;1447;20;5
275;1447;4;4
133;1447;7;3
132;1447;5;2
48;1447;4;1
470;1500;2;2
483;1448;1;3
234;1448;1;2
661;1448;1;1
350;1453;1;6
16;1453;1;5
171;1453;3;4
43;1453;2;3
275;1453;4;2
18;1453;8;1
139;428;3;2
21;474;1;1
462;1069;1;2
405;1033;1;1
833;1014;1;1
76;1455;4;3
133;1455;4;2
819;1455;2;1
23;1456;10;6
154;1456;1;5
76;1456;5;4
125;1456;2;3
139;1456;3;2
819;1456;2;1
868;1457;1;5
76;1457;4;4
136;1457;3;3
234;1457;2;2
819;1457;2;1
462;1458;1;7
275;1458;3;6
76;1458;4;5
133;1458;2;4
122;1458;2;3
130;1458;2;2
819;1458;2;1
168;1459;5;8
152;1459;1;7
628;1459;2;6
275;1459;4;5
27;1459;4;4
18;1459;4;3
819;1459;2;2
21;1459;1;1
166;1460;25;5
27;1460;4;4
109;1460;2;3
1;1460;2;2
829;1460;2;1
234;1461;4;2
829;1461;2;1
166;1461;25;5
423;1461;2;4
133;1461;3;3
448;977;1;5
16;977;1;4
143;977;1;3
20;977;1;2
829;977;2;1
67;1462;2;4
36;1462;3;3
459;1462;30;2
162;1462;30;1
828;1463;1;9
827;1463;1;8
878;1463;1;7
91;1463;1;6
826;1463;1;5
57;745;50;4
133;745;40;3
275;745;40;2
132;745;70;1
177;1463;20;4
102;1463;10;3
116;1464;2;11
12;1464;1;10
827;1464;1;9
154;1464;1;8
886;856;4;5
886;1464;5;7
826;1464;1;6
67;1464;5;5
166;1464;20;4
109;1464;10;3
76;1464;10;2
714;1465;3;11
827;1465;1;10
154;1465;1;9
234;1465;8;8
826;1465;1;7
177;1465;10;6
180;1465;10;5
44;1465;3;4
130;1465;10;3
76;1465;10;2
825;1465;1;1
139;1466;3;11
827;1466;1;10
35;1466;2;9
895;1112;1;7
459;1466;10;8
269;1466;8;7
826;1466;1;6
181;1466;20;5
68;1466;3;4
133;1466;10;3
76;1466;10;2
152;903;1;6
168;903;5;5
64;903;4;4
133;903;4;3
275;903;4;2
18;903;6;1
154;1511;1;8
764;1467;3;5
175;1467;10;4
275;1467;4;3
133;1467;3;2
132;1467;4;1
172;1468;5;5
237;1468;1;4
459;1468;25;3
44;1468;4;2
275;1468;4;1
180;1469;10;5
166;1469;15;4
27;1469;4;3
225;1469;4;2
47;1469;2;1
169;1470;25;7
60;1470;2;6
275;1470;4;5
123;1470;2;4
27;1470;3;3
18;1470;2;2
76;1470;3;1
76;1471;3;4
829;1471;2;3
82;1471;4;2
13;1471;4;1
438;1472;1;8
651;1472;1;7
154;1472;1;6
82;1472;2;5
13;1472;2;4
271;1472;3;3
829;1472;2;2
136;1472;2;1
448;1473;1;8
830;1473;1;7
16;1473;1;6
752;1473;1;5
13;1473;3;4
76;1473;4;3
637;1473;3;2
829;1473;2;1
108;1474;2;5
459;1474;25;4
27;1474;4;3
76;1474;4;2
829;1474;2;1
102;1475;3;1
275;143;3;5
308;327;15;4
438;1476;1;8
651;1476;1;7
154;1476;1;6
53;1476;2;5
139;1476;2;4
116;1476;3;3
76;1476;4;2
132;1476;4;1
654;1032;1;5
91;1477;5;5
308;1477;20;4
36;1477;2;3
109;1477;2;2
1;1477;3;1
836;1478;3;5
835;1478;3;4
837;1478;3;3
838;1478;3;2
834;1478;3;1
277;1500;5;3
682;1031;1;12
839;1031;1;11
837;1031;1;10
838;1031;1;9
92;1212;1;14
255;1212;1;13
661;1212;1;12
234;1212;1;11
269;1212;1;10
355;1293;1;1
166;543;33;5
845;1021;1;5
844;1021;1;4
840;1027;1;2
846;1027;1;1
16;265;1;6
166;711;5;5
76;317;10;1
162;570;20;5
275;413;3;2
47;413;2;1
76;1479;3;2
35;1479;2;1
139;1318;20;3
133;1318;20;2
782;832;1;1
102;1492;3;5
1;1492;2;4
62;1492;2;3
848;1492;6;2
177;1493;30;6
275;1493;3;5
1;1493;4;4
848;1493;2;3
27;1493;4;2
132;1493;2;1
154;1494;1;6
275;1494;3;5
416;1494;3;4
116;1494;3;3
27;1494;4;2
848;1494;2;1
854;1481;1;1
852;1482;1;1
895;1554;1;6
856;1484;1;1
858;1485;1;1
275;1562;4;4
840;1487;1;3
67;333;2;1
846;1487;1;2
851;1489;1;1
840;1489;1;2
44;336;2;1
67;334;2;1
850;1487;1;1
840;1485;1;2
132;1562;4;2
825;1466;1;1
840;1482;1;2
21;1521;1;1
665;1068;1;3
76;1515;4;3
458;1562;2;1
636;1069;1;6
460;1069;1;3
237;1495;1;6
57;1495;2;5
275;1495;3;4
40;1495;2;3
109;1495;4;2
161;310;25;4
171;1496;50;4
459;1496;25;3
67;1496;3;2
36;1496;2;1
7;1497;1;5
411;1497;1;4
275;1497;3;3
277;1497;5;2
136;1497;3;1
432;1498;1;6
16;1498;1;5
865;1498;1;4
432;1499;1;6
27;1498;4;3
848;1498;2;2
129;1498;2;1
16;1499;1;5
865;1499;1;4
38;1499;3;3
76;1499;6;2
139;1499;3;1
7;1501;1;4
860;1501;1;3
103;1501;4;2
277;1501;5;1
48;352;2;4
275;352;3;3
133;352;3;2
132;352;4;1
102;1500;3;1
76;1518;4;5
133;1518;2;4
102;1518;2;3
350;790;1;5
554;790;1;4
48;790;3;3
275;790;2;2
18;790;6;1
886;1502;1;4
714;1502;3;3
129;1502;3;2
92;1502;3;1
139;781;2;5
137;781;3;4
132;781;2;3
18;781;3;2
56;781;3;1
275;791;3;4
68;791;3;3
133;791;2;2
18;791;8;1
651;791;1;7
438;791;1;6
154;791;1;5
168;1503;25;4
275;1503;3;3
46;1503;3;2
271;1503;8;1
438;1117;1;7
882;1519;1;4
132;1519;4;3
171;382;3;4
105;365;1;1
13;675;8;4
752;1068;1;19
350;444;1;5
859;1521;1;7
40;1521;3;6
1;1521;3;5
27;1521;4;4
132;1521;3;3
859;1522;1;6
275;1522;4;5
133;1522;2;4
27;1522;3;3
277;1522;5;2
877;1523;1;6
275;1523;3;5
861;1524;1;6
275;1524;4;5
133;1524;2;4
27;1524;3;3
277;1524;5;2
874;1524;1;1
32;1522;2;1
237;1525;1;6
275;1525;4;5
133;1525;2;4
27;1525;3;3
277;1525;5;2
46;1525;2;1
868;1526;1;5
133;1526;3;4
91;1526;2;3
277;1526;5;2
38;1526;2;1
12;970;3;4
350;970;1;3
275;970;4;2
18;970;8;1
12;768;2;6
23;768;15;4
133;768;2;2
18;768;6;1
448;520;1;8
12;1527;2;3
13;1527;1;2
715;1212;1;15
12;1230;1;15
121;1528;2;6
166;1528;25;5
132;1528;6;4
98;1528;2;3
46;1528;2;2
275;1528;3;1
255;1529;2;6
64;1529;3;5
27;1529;8;4
275;1529;1;3
17;1529;1;2
21;1529;1;1
255;1530;2;6
64;1530;3;5
275;1530;4;4
27;1530;8;3
859;1530;1;2
21;1530;1;1
49;1531;2;5
860;1531;1;4
27;1531;4;3
109;1531;4;2
136;1531;2;1
168;1532;20;5
275;1532;4;4
101;1532;2;3
57;1532;2;2
132;1532;6;1
448;1533;1;9
16;1533;1;8
143;1533;1;7
83;1533;4;6
76;1533;4;5
271;1533;2;4
97;1533;2;3
106;1533;2;2
470;1533;2;1
76;1534;40;2
422;1534;30;1
405;1535;1;5
150;1535;1;4
76;1535;5;3
136;1535;2;2
67;1535;2;1
438;1536;1;8
651;1536;1;7
98;1536;2;6
181;1536;25;5
13;1536;3;4
18;1536;2;3
132;1536;3;2
68;1536;2;1
861;1537;1;4
168;1537;25;3
275;1537;4;2
62;1537;4;1
861;1538;1;6
133;1538;3;5
132;1538;3;4
634;1538;2;3
97;1538;2;2
216;1538;2;1
628;1539;2;6
861;1539;1;5
27;1539;5;4
133;1539;3;3
275;1539;3;2
53;1539;2;1
255;305;3;4
27;1492;4;1
98;1494;2;7
760;1493;2;7
825;1464;1;1
866;852;1;4
18;769;7;1
735;1292;1;5
733;1292;1;4
892;1540;2;6
154;1540;1;5
64;1540;2;4
275;1540;2;3
27;1540;8;2
21;1540;1;1
134;1541;2;6
156;1541;1;5
133;1541;2;4
27;1541;3;3
76;1541;3;2
32;1541;2;1
438;1542;1;11
651;1542;1;10
134;1542;2;9
460;1542;1;8
275;1542;3;7
27;1542;2;6
18;1542;2;5
76;1542;2;4
133;1542;2;3
136;1542;2;2
68;1542;2;1
134;1543;2;8
154;1543;1;7
136;1543;2;6
76;1543;10;5
137;1543;2;4
714;1543;2;3
886;1543;2;2
458;1543;2;1
175;1544;5;5
23;1544;15;4
136;1544;2;3
181;1545;5;7
23;1545;15;6
133;1545;2;5
275;1545;4;4
98;1545;2;3
30;1545;2;2
132;1545;6;1
27;1546;2;7
133;1546;2;6
177;1546;5;5
859;1546;1;4
277;1546;5;3
139;1546;2;2
30;1546;2;1
103;1547;2;6
